ip,port,tls,delay_ms,speed_kbs,colo,cf_location,isp,asn,tested_at,channel,fail_count
178.236.252.224,443,true,920,,FRA,德国-法兰克福,Partner Hosting LTD,AS210644,2026-09-15 17:18:45,@otcfxq,0
193.233.208.11,443,true,750,,,Fast Servers (Pty) Ltd,Aeza,AS210644,2026-09-15 17:18:45,@otcfxq,0
193.233.208.200,8443,true,,,,Fast Servers (Pty) Ltd,Aeza,AS210644,2026-09-15 17:18:45,@otcfxq,1
193.233.208.127,443,true,750,,,Fast Servers (Pty) Ltd,Aeza,AS210644,2026-09-15 17:18:45,@otcfxq,0
193.233.209.122,443,true,750,,,Fast Servers (Pty) Ltd,Aeza,AS210644,2026-09-15 17:18:45,@otcfxq,0
193.233.208.6,2083,true,937,,,Fast Servers (Pty) Ltd,Aeza,AS210644,2026-09-15 17:18:45,@otcfxq,0
178.236.255.212,443,true,750,,FRA,德国-法兰克福,"""Pronet"" LLC",AS210644,2026-09-15 17:18:45,@otcfxq,0
178.236.255.114,443,true,703,,FRA,德国-法兰克福,"""Pronet"" LLC",AS210644,2026-09-15 17:18:45,@otcfxq,0
178.236.255.235,8443,true,609,,FRA,德国-法兰克福,"""Pronet"" LLC",AS210644,2026-09-15 17:18:45,@otcfxq,0
178.236.248.183,443,true,,,FRA,德国-法兰克福,"""Pronet"" LLC",AS210644,2026-09-15 17:18:45,@otcfxq,1
178.236.251.246,443,true,797,,FRA,德国-法兰克福,"""Pronet"" LLC",AS210644,2026-09-15 17:18:45,@otcfxq,0
178.236.255.156,443,true,797,,FRA,德国-法兰克福,"""Pronet"" LLC",AS210644,2026-09-15 17:18:45,@otcfxq,0
45.136.175.215,8443,true,,,ARN,瑞典-斯德哥尔摩,LeaseWeb Netherlands B.V.,AS210644,2026-09-15 17:18:45,@otcfxq,1
45.136.175.84,443,true,889,,FRA,德国-法兰克福,LeaseWeb Netherlands B.V.,AS210644,2026-09-15 17:18:45,@otcfxq,0
45.136.228.48,2087,true,1000,,FRA,德国-法兰克福,LeaseWeb Netherlands B.V.,AS210644,2026-09-15 17:18:45,@otcfxq,0
45.136.175.3,443,true,1032,,FRA,德国-法兰克福,LeaseWeb Netherlands B.V.,AS210644,2026-09-15 17:18:45,@otcfxq,0
45.136.175.153,443,true,968,,FRA,德国-法兰克福,LeaseWeb Netherlands B.V.,AS210644,2026-09-15 17:18:45,@otcfxq,0
45.136.228.246,443,true,858,,FRA,德国-法兰克福,LeaseWeb Netherlands B.V.,AS210644,2026-09-15 17:18:45,@otcfxq,0
45.136.228.246,8443,true,952,,FRA,德国-法兰克福,LeaseWeb Netherlands B.V.,AS210644,2026-09-15 17:18:45,@otcfxq,0
45.136.175.97,443,true,968,,FRA,德国-法兰克福,LeaseWeb Netherlands B.V.,AS210644,2026-09-15 17:18:45,@otcfxq,0
45.136.175.196,443,true,875,,FRA,德国-法兰克福,LeaseWeb Netherlands B.V.,AS210644,2026-09-15 17:18:45,@otcfxq,0
193.32.8.95,443,true,750,,FRA,德国-法兰克福,LeaseWeb Netherlands B.V.,AS210644,2026-09-15 17:18:45,@otcfxq,0
45.155.71.219,443,true,,,FRA,德国-法兰克福,IPXO LLC,AS210644,2026-09-15 17:18:45,@otcfxq,1
45.155.71.182,8443,true,921,,FRA,德国-法兰克福,IPXO LLC,AS210644,2026-09-15 17:18:45,@otcfxq,0
45.155.71.211,8443,true,860,,FRA,德国-法兰克福,IPXO LLC,AS210644,2026-09-15 17:18:45,@otcfxq,0
109.120.179.99,443,true,796,,FRA,德国-法兰克福,AEZA INTERNATIONAL LTD,AS210644,2026-09-14 18:31:34,@otcfxq,0
109.120.132.6,443,true,796,,ARN,瑞典-斯德哥尔摩,AEZA INTERNATIONAL LTD,AS210644,2026-09-14 18:31:34,@otcfxq,0
69.8.128.234,443,true,265,,NRT,日本-东京,,AS212336,2026-09-14 01:57:47,@otcfxq,0
69.8.128.54,443,true,280,,NRT,日本-东京,,AS212336,2026-09-14 01:57:47,@otcfxq,0
69.8.128.50,443,true,250,,NRT,日本-东京,,AS212336,2026-09-14 01:57:47,@otcfxq,0
69.8.128.207,443,true,250,,NRT,日本-东京,,AS212336,2026-09-14 01:57:47,@otcfxq,0
69.8.128.88,443,true,328,,NRT,日本-东京,,AS212336,2026-09-14 01:57:47,@otcfxq,0
69.8.128.202,443,true,280,,NRT,日本-东京,,AS212336,2026-09-14 01:57:47,@otcfxq,0
69.8.128.81,443,true,280,,NRT,日本-东京,,AS212336,2026-09-14 01:57:47,@otcfxq,0
69.8.128.82,443,true,328,,NRT,日本-东京,,AS212336,2026-09-14 01:57:47,@otcfxq,0
69.8.128.99,443,true,264,,NRT,日本-东京,,AS212336,2026-09-14 01:57:47,@otcfxq,0
69.8.128.249,8443,true,265,,NRT,日本-东京,,AS212336,2026-09-14 01:57:47,@otcfxq,0
69.8.128.245,443,true,250,,NRT,日本-东京,,AS212336,2026-09-14 01:57:47,@otcfxq,0
69.8.131.142,443,true,375,,NRT,日本-东京,,AS212336,2026-09-14 01:57:47,@otcfxq,0
69.8.128.176,443,true,265,,NRT,日本-东京,,AS212336,2026-09-14 01:57:47,@otcfxq,0
69.8.129.88,443,true,485,,LAX,美国-洛杉矶,,AS212336,2026-09-14 01:57:47,@otcfxq,0
69.8.129.236,443,true,469,,LAX,美国-洛杉矶,,AS212336,2026-09-14 01:57:47,@otcfxq,0
69.8.129.39,8443,true,687,,LAX,美国-洛杉矶,,AS212336,2026-09-14 01:57:47,@otcfxq,0
69.8.129.78,443,true,639,,LAX,美国-洛杉矶,,AS212336,2026-09-14 01:57:47,@otcfxq,0
69.8.129.110,8443,true,547,,LAX,美国-洛杉矶,,AS212336,2026-09-14 01:57:47,@otcfxq,0
69.8.129.49,443,true,625,,LAX,美国-洛杉矶,,AS212336,2026-09-14 01:57:47,@otcfxq,0
69.8.129.104,443,true,469,,LAX,美国-洛杉矶,,AS212336,2026-09-14 01:57:47,@otcfxq,0
69.8.129.110,443,true,500,,LAX,美国-洛杉矶,,AS212336,2026-09-14 01:57:47,@otcfxq,0
69.8.128.163,443,true,266,,NRT,日本-东京,,AS212336,2026-09-14 01:57:47,@otcfxq,0
89.28.239.67,443,true,297,,SIN,新加坡-新加坡,ByteVirt LLC,AS212336,2026-09-14 01:57:47,@otcfxq,0
89.28.239.163,443,true,313,,SIN,新加坡-新加坡,ByteVirt LLC,AS212336,2026-09-14 01:57:47,@otcfxq,0
185.115.207.203,8443,true,312,,SIN,新加坡-新加坡,ByteVirt LLC,AS212336,2026-09-14 01:57:47,@otcfxq,0
89.28.239.171,443,true,280,,SIN,新加坡-新加坡,ByteVirt LLC,AS212336,2026-09-14 01:57:47,@otcfxq,0
185.115.207.234,443,true,312,,SIN,新加坡-新加坡,ByteVirt LLC,AS212336,2026-09-14 01:57:47,@otcfxq,0
89.28.239.134,443,true,312,,SIN,新加坡-新加坡,ByteVirt LLC,AS212336,2026-09-14 01:57:47,@otcfxq,0
185.115.207.44,443,true,296,,SIN,新加坡-新加坡,ByteVirt LLC,AS212336,2026-09-14 01:57:47,@otcfxq,0
185.115.207.102,443,true,280,,SIN,新加坡-新加坡,ByteVirt LLC,AS212336,2026-09-14 01:57:47,@otcfxq,0
185.115.207.129,443,true,311,,SIN,新加坡-新加坡,ByteVirt LLC,AS212336,2026-09-14 01:57:47,@otcfxq,0
185.115.207.149,443,true,296,,SIN,新加坡-新加坡,ByteVirt LLC,AS212336,2026-09-14 01:57:47,@otcfxq,0
185.115.207.82,443,true,296,,SIN,新加坡-新加坡,ByteVirt LLC,AS212336,2026-09-14 01:57:47,@otcfxq,0
185.115.207.58,443,true,311,,SIN,新加坡-新加坡,ByteVirt LLC,AS212336,2026-09-14 01:57:47,@otcfxq,0
185.115.207.141,443,true,311,,SIN,新加坡-新加坡,ByteVirt LLC,AS212336,2026-09-14 01:57:47,@otcfxq,0
89.28.239.234,8443,true,311,,SIN,新加坡-新加坡,ByteVirt LLC,AS212336,2026-09-14 01:57:47,@otcfxq,0
89.28.239.158,8443,true,296,,SIN,新加坡-新加坡,ByteVirt LLC,AS212336,2026-09-14 01:57:47,@otcfxq,0
89.28.239.43,443,true,281,,SIN,新加坡-新加坡,ByteVirt LLC,AS212336,2026-09-14 01:57:47,@otcfxq,0
31.57.172.104,443,true,360,,NRT,日本-东京,ByteVirt LLC,AS212336,2026-09-14 01:57:47,@otcfxq,0
140.235.37.72,443,true,281,,NRT,日本-东京,ByteVirt LLC,AS212336,2026-09-14 01:57:47,@otcfxq,0
31.57.172.96,443,true,360,,NRT,日本-东京,ByteVirt LLC,AS212336,2026-09-14 01:57:47,@otcfxq,0
140.235.37.203,443,true,344,,NRT,日本-东京,ByteVirt LLC,AS212336,2026-09-14 01:57:47,@otcfxq,0
147.79.20.197,443,true,344,,NRT,日本-东京,ByteVirt LLC,AS212336,2026-09-14 01:57:47,@otcfxq,0
89.34.227.155,8443,true,375,,SIN,新加坡-新加坡,ByteVirt LLC,AS212336,2026-09-14 01:57:47,@otcfxq,0
147.79.20.129,443,true,,,NRT,日本-东京,ByteVirt LLC,AS212336,2026-09-14 01:57:47,@otcfxq,1
147.79.20.191,443,true,328,,NRT,日本-东京,ByteVirt LLC,AS212336,2026-09-14 01:57:47,@otcfxq,0
31.57.172.215,443,true,328,,NRT,日本-东京,ByteVirt LLC,AS212336,2026-09-14 01:57:47,@otcfxq,0
147.79.20.144,443,true,530,,NRT,日本-东京,ByteVirt LLC,AS212336,2026-09-14 01:57:47,@otcfxq,0
89.34.227.11,443,true,390,,SIN,新加坡-新加坡,ByteVirt LLC,AS212336,2026-09-14 01:57:47,@otcfxq,0
147.79.20.165,443,true,390,,NRT,日本-东京,ByteVirt LLC,AS212336,2026-09-14 01:57:47,@otcfxq,0
147.79.20.177,443,true,280,,NRT,日本-东京,ByteVirt LLC,AS212336,2026-09-14 01:57:47,@otcfxq,0
208.68.180.66,443,true,468,,LAX,美国-洛杉矶,ByteVirt LLC,AS212336,2026-09-14 01:57:47,@otcfxq,0
89.34.227.67,8443,true,328,,SIN,新加坡-新加坡,ByteVirt LLC,AS212336,2026-09-14 01:57:47,@otcfxq,0
109.176.19.174,2083,true,718,,SIN,新加坡-新加坡,ByteVirt LLC,AS212336,2026-09-14 01:57:47,@otcfxq,0
38.49.36.41,443,true,484,,LAX,美国-洛杉矶,ByteVirt LLC,AS212336,2026-09-14 01:57:47,@otcfxq,0
208.68.180.63,2096,true,468,,LAX,美国-洛杉矶,ByteVirt LLC,AS212336,2026-09-14 01:57:47,@otcfxq,0
208.68.180.63,443,true,922,,LAX,美国-洛杉矶,ByteVirt LLC,AS212336,2026-09-14 01:57:47,@otcfxq,0
208.68.180.204,443,true,485,,LAX,美国-洛杉矶,ByteVirt LLC,AS212336,2026-09-14 01:57:47,@otcfxq,0
208.68.180.57,443,true,,,LAX,美国-洛杉矶,ByteVirt LLC,AS212336,2026-09-14 01:57:47,@otcfxq,1
208.68.180.244,443,true,500,,LAX,美国-洛杉矶,ByteVirt LLC,AS212336,2026-09-14 01:57:47,@otcfxq,0
38.49.36.21,443,true,515,,LAX,美国-洛杉矶,ByteVirt LLC,AS212336,2026-09-14 01:57:47,@otcfxq,0
38.49.36.234,443,true,515,,LAX,美国-洛杉矶,ByteVirt LLC,AS212336,2026-09-14 01:57:47,@otcfxq,0
208.68.180.147,443,true,514,,LAX,美国-洛杉矶,ByteVirt LLC,AS212336,2026-09-14 01:57:47,@otcfxq,0
208.68.180.244,8443,true,500,,LAX,美国-洛杉矶,ByteVirt LLC,AS212336,2026-09-14 01:57:47,@otcfxq,0
38.49.36.24,443,true,500,,LAX,美国-洛杉矶,ByteVirt LLC,AS212336,2026-09-14 01:57:47,@otcfxq,0
38.49.36.251,8443,true,,,LAX,美国-洛杉矶,ByteVirt LLC,AS212336,2026-09-14 01:57:47,@otcfxq,1
208.68.180.57,8443,true,,,LAX,美国-洛杉矶,ByteVirt LLC,AS212336,2026-09-14 01:57:47,@otcfxq,1
208.68.180.196,443,true,469,,LAX,美国-洛杉矶,ByteVirt LLC,AS212336,2026-09-14 01:57:47,@otcfxq,0
38.49.36.211,443,true,1000,,LAX,美国-洛杉矶,ByteVirt LLC,AS212336,2026-09-14 01:57:47,@otcfxq,0
208.68.180.65,8443,true,500,,LAX,美国-洛杉矶,ByteVirt LLC,AS212336,2026-09-14 01:57:47,@otcfxq,0
131.143.251.186,443,true,469,,LAX,美国-洛杉矶,ByteVirt LLC,AS212336,2026-09-14 01:57:47,@otcfxq,0
38.49.36.16,443,true,468,,LAX,美国-洛杉矶,ByteVirt LLC,AS212336,2026-09-14 01:57:47,@otcfxq,0
38.49.36.176,443,true,546,,LAX,美国-洛杉矶,ByteVirt LLC,AS212336,2026-09-14 01:57:47,@otcfxq,0
208.68.180.136,8443,true,515,,LAX,美国-洛杉矶,ByteVirt LLC,AS212336,2026-09-14 01:57:47,@otcfxq,0
131.143.251.237,443,true,515,,LAX,美国-洛杉矶,ByteVirt LLC,AS212336,2026-09-14 01:57:47,@otcfxq,0
38.49.36.251,443,true,,,LAX,美国-洛杉矶,ByteVirt LLC,AS212336,2026-09-14 01:57:47,@otcfxq,1
208.68.180.228,443,true,500,,LAX,美国-洛杉矶,ByteVirt LLC,AS212336,2026-09-14 01:57:47,@otcfxq,0
109.176.19.244,443,true,937,,SIN,新加坡-新加坡,ByteVirt LLC,AS212336,2026-09-14 01:57:47,@otcfxq,0
141.11.138.117,443,true,219,,NRT,日本-东京,ByteVirt LLC,AS212336,2026-09-14 01:57:47,@otcfxq,0
208.68.180.91,443,true,485,,LAX,美国-洛杉矶,ByteVirt LLC,AS212336,2026-09-14 01:57:47,@otcfxq,0
141.11.138.19,443,true,311,,NRT,日本-东京,ByteVirt LLC,AS212336,2026-09-14 01:57:47,@otcfxq,0
208.68.180.155,443,true,561,,LAX,美国-洛杉矶,ByteVirt LLC,AS212336,2026-09-14 01:57:47,@otcfxq,0
208.68.180.72,8443,true,500,,LAX,美国-洛杉矶,ByteVirt LLC,AS212336,2026-09-14 01:57:47,@otcfxq,0
141.11.138.72,443,true,609,,NRT,日本-东京,ByteVirt LLC,AS212336,2026-09-14 01:57:47,@otcfxq,0
141.11.138.72,2053,true,609,,NRT,日本-东京,ByteVirt LLC,AS212336,2026-09-14 01:57:47,@otcfxq,0
141.11.138.72,8443,true,515,,NRT,日本-东京,ByteVirt LLC,AS212336,2026-09-14 01:57:47,@otcfxq,0
141.11.138.68,443,true,311,,NRT,日本-东京,ByteVirt LLC,AS212336,2026-09-14 01:57:47,@otcfxq,0
23.95.123.15,443,true,765,,DEN,美国-丹佛,ByteVirt LLC,AS212336,2026-09-14 01:57:47,@otcfxq,0
109.176.19.174,443,true,375,,SIN,新加坡-新加坡,ByteVirt LLC,AS212336,2026-09-14 01:57:47,@otcfxq,0
141.11.138.137,443,true,360,,NRT,日本-东京,ByteVirt LLC,AS212336,2026-09-14 01:57:47,@otcfxq,0
141.11.139.215,443,true,235,,NRT,日本-东京,ByteVirt LLC,AS212336,2026-09-14 01:57:47,@otcfxq,0
23.95.123.91,443,true,719,,SEA,美国-西雅图,ByteVirt LLC,AS212336,2026-09-14 01:57:47,@otcfxq,0
23.95.123.140,443,true,797,,SEA,美国-西雅图,ByteVirt LLC,AS212336,2026-09-14 01:57:47,@otcfxq,0
23.95.123.225,443,true,797,,DEN,美国-丹佛,ByteVirt LLC,AS212336,2026-09-14 01:57:47,@otcfxq,0
23.95.123.146,443,true,797,,SEA,美国-西雅图,ByteVirt LLC,AS212336,2026-09-14 01:57:47,@otcfxq,0
141.11.138.88,443,true,375,,NRT,日本-东京,ByteVirt LLC,AS212336,2026-09-14 01:57:47,@otcfxq,0
79.99.78.67,443,true,765,,DEN,美国-丹佛,ByteVirt LLC,AS212336,2026-09-14 01:57:47,@otcfxq,0
151.241.88.6,443,true,844,,DEN,美国-丹佛,ByteVirt LLC,AS212336,2026-09-14 01:57:47,@otcfxq,0
23.95.123.103,443,true,750,,SEA,美国-西雅图,ByteVirt LLC,AS212336,2026-09-14 01:57:47,@otcfxq,0
77.93.157.165,443,true,889,,SLC,美国-盐湖城,ByteVirt LLC,AS212336,2026-09-14 01:57:47,@otcfxq,0
79.99.78.202,443,true,734,,DEN,美国-丹佛,ByteVirt LLC,AS212336,2026-09-14 01:57:47,@otcfxq,0
151.241.88.9,443,true,734,,DEN,美国-丹佛,ByteVirt LLC,AS212336,2026-09-14 01:57:47,@otcfxq,0
23.95.123.144,443,true,859,,DEN,美国-丹佛,ByteVirt LLC,AS212336,2026-09-14 01:57:47,@otcfxq,0
77.93.157.106,443,true,796,,DEN,美国-丹佛,ByteVirt LLC,AS212336,2026-09-14 01:57:47,@otcfxq,0
141.11.139.128,443,true,343,,NRT,日本-东京,ByteVirt LLC,AS212336,2026-09-14 01:57:47,@otcfxq,0
79.99.78.251,443,true,733,,DEN,美国-丹佛,ByteVirt LLC,AS212336,2026-09-14 01:57:47,@otcfxq,0
131.143.251.30,443,true,593,,LAX,美国-洛杉矶,ByteVirt LLC,AS212336,2026-09-14 01:57:47,@otcfxq,0
151.241.88.101,443,true,812,,SEA,美国-西雅图,ByteVirt LLC,AS212336,2026-09-14 01:57:47,@otcfxq,0
79.99.78.77,443,true,780,,DEN,美国-丹佛,ByteVirt LLC,AS212336,2026-09-14 01:57:47,@otcfxq,0
155.117.155.95,443,true,327,,NRT,日本-东京,ByteVirt LLC,AS212336,2026-09-14 01:57:47,@otcfxq,0
155.117.155.115,443,true,312,,NRT,日本-东京,ByteVirt LLC,AS212336,2026-09-14 01:57:47,@otcfxq,0
89.34.227.224,8443,true,358,,SIN,新加坡-新加坡,ByteVirt LLC,AS212336,2026-09-14 01:57:47,@otcfxq,0
141.11.138.202,8443,true,359,,NRT,日本-东京,ByteVirt LLC,AS212336,2026-09-14 01:57:47,@otcfxq,0
79.99.78.93,443,true,796,,DEN,美国-丹佛,ByteVirt LLC,AS212336,2026-09-14 01:57:47,@otcfxq,0
141.11.138.102,443,true,281,,NRT,日本-东京,ByteVirt LLC,AS212336,2026-09-14 01:57:47,@otcfxq,0
79.99.78.180,443,true,781,,DEN,美国-丹佛,ByteVirt LLC,AS212336,2026-09-14 01:57:47,@otcfxq,0
141.11.139.207,443,true,577,,NRT,日本-东京,ByteVirt LLC,AS212336,2026-09-14 01:57:47,@otcfxq,0
141.11.138.66,443,true,312,,NRT,日本-东京,ByteVirt LLC,AS212336,2026-09-14 01:57:47,@otcfxq,0
89.34.227.105,2053,true,360,,SIN,新加坡-新加坡,ByteVirt LLC,AS212336,2026-09-14 01:57:47,@otcfxq,0
140.235.38.47,443,true,235,,TPE,中国-台北,ByteVirt LLC,AS212336,2026-09-14 01:57:47,@otcfxq,0
140.235.39.19,443,true,235,,TPE,中国-台北,ByteVirt LLC,AS212336,2026-09-14 01:57:47,@otcfxq,0
151.242.188.209,443,true,406,,TPE,中国-台北,ByteVirt LLC,AS212336,2026-09-14 01:57:47,@otcfxq,0
140.235.38.78,443,true,312,,TPE,中国-台北,ByteVirt LLC,AS212336,2026-09-14 01:57:47,@otcfxq,0
140.235.39.139,443,true,235,,TPE,中国-台北,ByteVirt LLC,AS212336,2026-09-14 01:57:47,@otcfxq,0
199.48.247.126,8443,true,625,,HKG,中国-香港,ByteVirt LLC,AS212336,2026-09-14 01:57:47,@otcfxq,0
140.235.39.31,443,true,328,,TPE,中国-台北,ByteVirt LLC,AS212336,2026-09-14 01:57:47,@otcfxq,0
140.235.38.206,443,true,265,,TPE,中国-台北,ByteVirt LLC,AS212336,2026-09-14 01:57:47,@otcfxq,0
151.242.189.48,8443,true,311,,TPE,中国-台北,ByteVirt LLC,AS212336,2026-09-14 01:57:47,@otcfxq,0
140.235.39.162,443,true,295,,TPE,中国-台北,ByteVirt LLC,AS212336,2026-09-14 01:57:47,@otcfxq,0
213.210.4.48,443,true,235,,TPE,中国-台北,ByteVirt LLC,AS212336,2026-09-14 01:57:47,@otcfxq,0
213.210.5.76,443,true,422,,TPE,中国-台北,ByteVirt LLC,AS212336,2026-09-14 01:57:47,@otcfxq,0
151.242.189.238,443,true,500,,TPE,中国-台北,ByteVirt LLC,AS212336,2026-09-14 01:57:47,@otcfxq,0
151.242.189.40,443,true,,,TPE,中国-台北,ByteVirt LLC,AS212336,2026-09-14 01:57:47,@otcfxq,1
140.235.39.121,443,true,235,,TPE,中国-台北,ByteVirt LLC,AS212336,2026-09-14 01:57:47,@otcfxq,0
151.242.189.162,443,true,280,,TPE,中国-台北,ByteVirt LLC,AS212336,2026-09-14 01:57:47,@otcfxq,0
151.242.188.152,443,true,360,,TPE,中国-台北,ByteVirt LLC,AS212336,2026-09-14 01:57:47,@otcfxq,0
151.242.188.249,443,true,719,,TPE,中国-台北,ByteVirt LLC,AS212336,2026-09-14 01:57:47,@otcfxq,0
151.242.189.33,443,true,360,,TPE,中国-台北,ByteVirt LLC,AS212336,2026-09-14 01:57:47,@otcfxq,0
89.34.227.245,443,true,344,,SIN,新加坡-新加坡,ByteVirt LLC,AS212336,2026-09-14 01:57:47,@otcfxq,0
216.238.54.114,8443,true,250,,NRT,日本-东京,MoeDove,AS212336,2026-09-14 01:57:47,@otcfxq,0
216.238.54.35,443,true,280,,NRT,日本-东京,MoeDove,AS212336,2026-09-14 01:57:47,@otcfxq,0
77.239.105.110,443,true,735,,FRA,德国-法兰克福,u1host ltd,AS213877,2026-09-14 18:31:34,@otcfxq,0
195.133.94.188,2053,true,1813,,FRA,德国-法兰克福,Big Data Host LLC,AS215346,2026-09-14 18:31:34,@otcfxq,0
88.218.248.195,443,true,1110,,AMS,荷兰-阿姆斯特丹,Big Data Host LLC,AS215346,2026-09-14 18:31:34,@otcfxq,0
144.31.243.139,443,true,985,,ARN,瑞典-斯德哥尔摩,BIIL RU LTD,AS215474,2026-09-14 18:31:34,@otcfxq,0
94.159.105.148,443,true,,,FRA,德国-法兰克福,H2NEXUS LTD,AS215730,2026-09-14 18:31:34,@otcfxq,1
89.110.120.140,2053,true,703,,AMS,荷兰-阿姆斯特丹,SERVERS TECH FZCO,AS216071,2026-09-14 18:31:34,@otcfxq,0
89.110.112.225,2053,true,719,,AMS,荷兰-阿姆斯特丹,SERVERS TECH FZCO,AS216071,2026-09-14 18:31:34,@otcfxq,0
103.54.16.230,2053,true,719,,AMS,荷兰-阿姆斯特丹,CLODO CLOUD SERVICE CO. L.L.C,AS216154,2026-09-14 18:31:34,@otcfxq,0
212.135.212.253,8443,true,234,,NRT,日本-东京,CYBERVERSE LLC,AS216211,2026-09-14 02:27:18,@otcfxq,0
82.40.42.98,443,true,219,,NRT,日本-东京,CYBERVERSE LLC,AS216211,2026-09-14 02:27:18,@otcfxq,0
82.40.42.210,443,true,219,,NRT,日本-东京,CYBERVERSE LLC,AS216211,2026-09-14 02:27:18,@otcfxq,0
82.40.42.244,8443,true,672,,IAD,美国-华盛顿,CYBERVERSE LLC,AS216211,2026-09-14 02:27:18,@otcfxq,0
212.135.211.79,443,true,234,,NRT,日本-东京,CYBERVERSE LLC,AS216211,2026-09-14 02:27:18,@otcfxq,0
212.135.212.150,443,true,234,,NRT,日本-东京,CYBERVERSE LLC,AS216211,2026-09-14 02:27:18,@otcfxq,0
212.135.210.210,443,true,219,,NRT,日本-东京,CYBERVERSE LLC,AS216211,2026-09-14 02:27:18,@otcfxq,0
212.135.211.242,443,true,437,,NRT,日本-东京,CYBERVERSE LLC,AS216211,2026-09-14 02:27:18,@otcfxq,0
212.135.215.72,443,true,234,,NRT,日本-东京,CYBERVERSE LLC,AS216211,2026-09-14 02:27:18,@otcfxq,0
212.135.211.132,443,true,,,NRT,日本-东京,CYBERVERSE LLC,AS216211,2026-09-14 02:27:18,@otcfxq,1
212.135.211.234,443,true,219,,NRT,日本-东京,CYBERVERSE LLC,AS216211,2026-09-14 02:27:18,@otcfxq,0
212.135.211.96,443,true,235,,NRT,日本-东京,CYBERVERSE LLC,AS216211,2026-09-14 02:27:18,@otcfxq,0
95.216.168.240,2053,true,2125,,HEL,芬兰-赫尔辛基,Hetzner Online GmbH,AS24940,2026-09-14 18:31:34,@otcfxq,0
93.179.99.130,777,false,483,,LAX,美国-洛杉矶,IT7 Networks Inc,AS25820,2026-09-14 18:31:34,@otcfxq,0
95.169.27.126,19438,false,546,,LAX,美国-洛杉矶,IT7 Networks Inc,AS25820,2026-09-14 18:31:34,@otcfxq,0
212.192.215.229,2053,true,687,,AMS,荷兰-阿姆斯特丹,Baxet Group Inc.,AS26383,2026-09-14 18:31:34,@otcfxq,0
72.18.132.149,2053,true,796,,DEN,美国-丹佛,Handy Networks,AS30475,2026-09-14 18:31:34,@otcfxq,0
107.173.34.130,2053,true,546,,SJC,美国-圣何塞,HostPapa,AS36352,2026-09-14 18:31:34,@otcfxq,0
23.94.213.132,27149,false,,,SJC,美国-圣何塞,HostPapa,AS36352,2026-09-14 18:31:34,@otcfxq,1
35.241.172.224,443,true,671,,CDG,法国-巴黎,Google LLC,AS396982,2026-09-14 18:31:34,@otcfxq,0
38.59.243.217,23554,true,11,50554,SJC,北美洲 · 美国圣何塞,KirinoNET,AS41378,2026-08-27 12:24:10,@danfeng2,1
38.59.246.45,443,true,12,49019,SJC,北美洲 · 美国圣何塞,KirinoNET,AS41378,2026-08-27 12:24:10,@danfeng2,1
38.59.240.199,15124,true,467,46132,SJC,北美洲 · 美国圣何塞,KirinoNET,AS41378,2026-08-27 12:24:10,@danfeng2,0
37.123.193.24,38174,true,11,43753,SJC,北美洲 · 美国圣何塞,KirinoNET,AS41378,2026-08-27 12:24:10,@danfeng2,1
37.123.192.227,502,true,577,42801,SJC,北美洲 · 美国圣何塞,KirinoNET,AS41378,2026-08-27 12:24:10,@danfeng2,0
103.136.185.148,29262,true,467,42638,SJC,北美洲 · 美国圣何塞,KirinoNET,AS41378,2026-08-27 12:24:10,@danfeng2,0
38.59.243.217,13614,true,12,40833,SJC,北美洲 · 美国圣何塞,KirinoNET,AS41378,2026-08-27 12:24:10,@danfeng2,1
185.148.13.126,20555,true,12,40203,SJC,北美洲 · 美国圣何塞,KirinoNET,AS41378,2026-08-27 12:24:10,@danfeng2,1
103.136.185.14,18874,true,469,38414,SJC,北美洲 · 美国圣何塞,KirinoNET,AS41378,2026-08-27 12:24:10,@danfeng2,0
37.123.192.91,16490,true,515,38373,SJC,北美洲 · 美国圣何塞,KirinoNET,AS41378,2026-08-27 12:24:10,@danfeng2,0
185.148.15.173,26217,true,484,37569,SJC,北美洲 · 美国圣何塞,KirinoNET,AS41378,2026-08-27 12:24:10,@danfeng2,0
38.59.242.138,17338,true,453,37291,SJC,北美洲 · 美国圣何塞,KirinoNET,AS41378,2026-08-27 12:24:10,@danfeng2,0
38.59.244.141,443,true,11,36138,SJC,北美洲 · 美国圣何塞,KirinoNET,AS41378,2026-08-27 12:24:10,@danfeng2,1
185.148.13.163,19863,true,484,35262,SJC,北美洲 · 美国圣何塞,KirinoNET,AS41378,2026-08-27 12:24:10,@danfeng2,0
103.136.185.200,19147,true,469,34800,SJC,北美洲 · 美国圣何塞,KirinoNET,AS41378,2026-08-27 12:24:10,@danfeng2,0
38.59.244.163,28443,true,625,34638,SJC,北美洲 · 美国圣何塞,KirinoNET,AS41378,2026-08-27 12:24:10,@danfeng2,0
38.59.249.199,53235,true,469,33546,SJC,北美洲 · 美国圣何塞,KirinoNET,AS41378,2026-08-27 12:24:10,@danfeng2,0
38.59.249.6,32419,true,469,33177,SJC,北美洲 · 美国圣何塞,KirinoNET,AS41378,2026-08-27 12:24:10,@danfeng2,0
38.59.249.55,8443,true,469,32971,SJC,北美洲 · 美国圣何塞,KirinoNET,AS41378,2026-08-27 12:24:10,@danfeng2,0
